Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain
1987,PhD,Married,51563.0,0,0,4009,60,1166,0,48,0,0,36,1,4,4,10,8,0,0
1976,Master,Married,81929.0,1,0,3746,60,1486,55,278,49,0,185,2,4,4,10,6,1,0
1953,PhD,Together,53593.0,1,1,3829,60,349,4,78,6,0,43,8,7,2,6,8,0,0
1973,Master,Married,60432.0,0,1,3042,61,365,3,15,4,3,11,5,7,2,5,6,0,0
1957,Master,Married,66726.0,1,1,2953,61,349,7,35,0,0,47,3,8,2,4,7,0,0
1959,Graduation,Single,62450.0,0,1,3136,61,515,47,267,62,66,38,2,5,5,4,3,0,0
1975,2n Cycle,Single,49514.0,1,0,3302,61,88,39,78,58,13,93,2,6,1,4,7,0,0
1972,PhD,Married,43269.0,1,0,3394,61,10,1,7,0,0,1,1,1,0,2,8,0,0
1959,PhD,Married,33762.0,2,1,3465,61,53,1,34,2,0,16,3,2,2,2,8,0,0
1966,Graduation,Together,60894.0,0,1,3474,61,606,7,155,10,0,54,5,10,3,8,7,0,0
1959,Graduation,Together,87771.0,0,1,3511,61,1492,38,287,50,57,33,1,5,10,4,6,1,0
1959,Graduation,Together,87771.0,0,1,3511,61,1492,38,287,50,57,33,1,5,10,4,6,1,0
1955,Graduation,Married,50737.0,0,1,3344,61,78,0,11,0,0,10,1,2,0,4,6,0,0
1956,Graduation,Divorced,26150.0,2,1,3346,61,5,1,13,3,5,1,1,1,0,3,7,0,0
1951,Graduation,Married,57304.0,0,1,3346,61,356,80,329,138,17,106,2,7,6,10,5,0,0
1951,Graduation,Married,71107.0,0,1,3605,61,533,10,217,198,174,195,2,7,6,13,4,0,0
1975,Master,Together,53253.0,1,1,3347,61,216,9,57,20,9,125,7,4,3,5,5,0,0
1958,Graduation,Married,81320.0,0,0,3500,61,183,33,493,59,103,57,1,4,3,10,2,0,0
1992,2n Cycle,Married,87000.0,0,0,3669,61,196,25,607,67,17,49,1,4,6,7,2,0,0
1974,Graduation,Married,40049.0,0,1,3685,61,91,65,52,10,44,28,3,3,2,6,5,0,0
1970,Graduation,Married,63684.0,0,1,3688,61,575,80,428,208,93,80,3,8,4,8,5,0,0
1970,Graduation,Married,69016.0,0,1,3692,61,726,53,363,123,107,161,4,8,9,13,5,0,0
1979,Graduation,Married,7500.0,0,1,3777,61,5,2,3,3,0,5,1,1,0,2,8,0,0
1957,Graduation,Married,73803.0,0,1,4011,61,833,80,363,52,26,174,2,9,5,6,6,1,0
1973,2n Cycle,Married,46094.0,1,1,3009,62,12,2,20,3,2,5,1,1,0,3,7,0,0
1973,PhD,Married,85844.0,0,0,3139,62,938,19,843,25,95,38,1,6,6,7,2,0,0
1955,Master,Married,38452.0,1,1,3199,62,56,0,14,0,0,2,3,3,0,3,7,0,0
1955,Master,Married,38452.0,1,1,3199,62,56,0,14,0,0,2,3,3,0,3,7,0,0
1955,Graduation,Married,80395.0,0,0,3326,62,445,25,706,80,76,48,1,6,5,12,2,0,0
1988,Graduation,Together,87679.0,0,0,3445,62,1259,172,815,97,148,33,1,7,11,10,4,1,0
1949,Master,Divorced,35416.0,0,0,3489,62,248,3,81,4,3,51,3,7,1,5,8,0,0
1946,PhD,Together,44124.0,0,1,3344,62,284,0,55,0,6,52,4,6,2,5,8,0,0
1958,PhD,Single,50729.0,1,1,3617,62,239,13,143,45,4,52,9,6,2,7,6,0,0
1953,Graduation,Together,94384.0,0,0,3560,62,1111,24,790,160,45,172,0,5,8,5,2,1,0
1953,Graduation,Together,94384.0,0,0,3560,62,1111,24,790,160,45,172,0,5,8,5,2,1,0
1990,Graduation,Single,34412.0,1,0,3609,62,52,12,50,4,36,55,3,5,0,3,9,0,0
1985,Graduation,Married,31158.0,1,0,3626,62,25,6,16,20,0,5,2,2,0,3,8,0,0
1951,Graduation,Married,34838.0,1,1,3634,62,28,23,29,29,14,47,3,2,1,4,6,0,0
1979,Graduation,Married,56775.0,0,1,3621,62,614,35,160,58,35,35,2,5,8,10,5,0,0
1949,PhD,Widow,54356.0,0,1,3695,62,710,15,30,20,0,0,3,11,2,8,8,1,0
1978,PhD,Married,72159.0,0,0,3716,62,322,53,899,34,40,53,1,4,6,10,2,0,0
1991,Graduation,Single,8028.0,0,0,3757,62,73,18,66,7,12,2,15,0,1,0,19,0,0
1952,Master,Together,55951.0,0,1,3783,62,1241,0,80,0,13,40,3,3,6,11,8,0,0
1949,PhD,Together,67911.0,0,1,3146,63,529,0,356,63,28,0,3,6,7,11,3,0,0
1949,PhD,Together,67911.0,0,1,3146,63,529,0,356,63,28,0,3,6,7,11,3,0,0
1973,PhD,Together,20427.0,1,0,3205,63,5,0,4,0,0,1,1,1,0,2,8,0,0
1970,PhD,Single,32303.0,0,1,3073,63,35,0,2,0,0,2,2,1,0,4,5,0,0
1968,PhD,Married,55954.0,0,1,3226,63,447,0,28,0,0,43,3,8,2,6,7,0,0
1976,PhD,Together,49187.0,0,1,2983,63,81,1,31,2,1,0,1,1,1,5,2,0,0
1972,Master,Together,49854.0,1,0,3369,63,123,17,171,39,0,30,5,6,2,5,6,0,0
1978,Graduation,Divorced,63693.0,0,1,3366,63,587,43,337,42,87,54,3,11,6,9,6,0,0
1978,Graduation,Divorced,63693.0,0,1,3366,63,587,43,337,42,87,54,3,11,6,9,6,0,0
1985,Master,Married,19510.0,2,0,3554,63,9,0,7,3,4,7,2,1,0,3,7,0,0
1959,Graduation,Divorced,52332.0,0,0,3413,63,212,5,33,7,0,2,1,3,2,6,4,0,0
1973,Graduation,Together,55593.0,0,1,3420,63,293,8,124,11,4,106,2,6,6,3,6,0,0
1949,Graduation,Together,54591.0,0,1,3525,63,376,4,94,12,9,24,3,6,2,8,5,0,0
1949,2n Cycle,Widow,74859.0,0,0,3588,63,570,73,614,133,102,73,1,6,5,11,3,0,0
1971,Graduation,Divorced,40851.0,1,1,3601,63,23,1,7,0,4,24,1,1,1,2,7,0,0
1949,PhD,Married,58607.0,0,1,3661,63,867,0,86,0,0,19,3,2,3,9,8,0,0
1992,Basic,Single,7500.0,1,0,3947,63,10,17,18,8,26,40,4,3,2,2,9,0,0
1975,PhD,Single,52614.0,0,1,4007,63,789,0,142,12,9,38,2,2,4,8,8,0,0
1975,PhD,Single,52614.0,0,1,4007,63,789,0,142,12,9,38,2,2,4,8,8,0,0
1974,Graduation,Married,67445.0,0,1,3676,63,757,80,217,29,80,11,5,9,6,12,6,0,0
1974,Graduation,Married,67445.0,0,1,3676,63,757,80,217,29,80,11,5,9,6,12,6,0,0
1974,Graduation,Married,67445.0,0,1,3676,63,757,80,217,29,80,11,5,9,6,12,6,0,0
1968,PhD,Married,36778.0,1,1,3890,63,29,4,34,2,4,4,3,3,0,3,9,0,0
1983,Graduation,Together,39453.0,1,0,3225,64,46,0,7,0,0,2,2,2,0,3,6,0,0
1969,PhD,Together,42731.0,1,0,3359,64,159,2,51,6,2,24,3,4,1,5,5,0,0
1965,PhD,Single,40760.0,0,1,3411,64,70,0,17,0,0,6,2,2,1,3,6,0,0
1965,PhD,Married,69969.0,0,0,3414,64,882,29,514,38,29,44,1,4,2,6,3,1,0
1955,Graduation,Single,80317.0,0,0,3421,64,536,11,387,149,91,57,1,3,4,10,1,0,0
1957,Master,Together,66636.0,0,0,3424,64,291,10,689,84,10,0,1,3,4,9,1,0,0
1975,Master,Married,54730.0,0,1,3426,64,318,3,17,4,7,56,5,4,1,8,4,0,0
1971,Master,Divorced,42835.0,1,1,3472,64,379,4,93,12,9,98,7,6,6,4,6,0,0
1965,Master,Married,53843.0,0,1,3475,64,378,0,88,19,4,73,4,8,5,3,7,0,0
1960,Graduation,Married,79530.0,0,0,3516,64,333,0,815,129,42,29,1,4,10,11,2,0,0
1968,Master,Divorced,63841.0,0,1,3542,64,635,15,100,20,7,131,1,9,3,9,6,0,0
1968,Master,Divorced,63841.0,0,1,3542,64,635,15,100,20,7,131,1,9,3,9,6,0,0
1968,Master,Divorced,63841.0,0,1,3542,64,635,15,100,20,7,131,1,9,3,9,6,0,0
1983,Master,Married,27100.0,1,0,3529,64,12,0,13,2,0,10,1,1,0,3,7,0,0
1983,Master,Married,27100.0,1,0,3529,64,12,0,13,2,0,10,1,1,0,3,7,0,0
1976,Master,Single,72309.0,0,0,3346,64,960,0,883,50,38,0,1,5,6,8,3,1,0
1959,Graduation,Single,50664.0,1,1,3637,64,313,8,104,6,4,126,9,8,1,6,9,0,0
1979,Basic,Single,20194.0,1,0,3667,64,0,4,7,11,10,15,2,2,0,3,6,0,0
1975,PhD,Married,76618.0,0,0,3825,64,749,40,294,121,160,147,1,3,2,5,1,0,0
1974,PhD,Married,45207.0,1,1,3734,64,203,0,10,0,0,2,5,3,1,6,6,0,0
1972,Graduation,Married,56721.0,1,1,3714,64,157,6,39,6,13,75,5,4,1,5,6,0,0
1966,Graduation,Widow,27038.0,0,0,3757,64,1,26,25,17,23,15,1,3,0,3,9,1,0
1977,Graduation,Single,23763.0,1,0,3829,64,22,0,6,6,2,6,1,1,0,3,7,0,0
1975,Graduation,Married,37085.0,1,1,3111,65,39,1,16,2,0,3,4,3,0,3,8,0,0
1966,Master,Married,49605.0,0,0,3116,65,42,16,29,12,20,8,1,2,1,4,3,0,0
1971,Graduation,Divorced,1730.0,0,0,3150,65,1,1,3,1,1,1,15,0,0,0,20,0,0
1995,Graduation,Single,34824.0,0,0,3203,65,4,2,11,2,0,4,1,1,0,2,6,0,0
1995,Graduation,Single,34824.0,0,0,3203,65,4,2,11,2,0,4,1,1,0,2,6,0,0
1974,Master,Married,63206.0,0,0,3209,65,750,8,125,11,8,26,1,4,3,6,2,0,0
1972,Graduation,Divorced,26759.0,1,0,3105,65,25,3,16,8,5,2,2,2,1,3,6,0,0
1976,PhD,Divorced,55412.0,1,1,3327,65,10,5,28,11,1,8,1,2,0,3,5,0,0
1974,Graduation,Together,33590.0,2,1,3583,65,4,0,2,0,0,2,1,1,0,2,7,0,0
1971,Graduation,Married,70886.0,1,0,3366,65,407,70,239,103,88,53,1,5,4,4,2,0,0
1969,Graduation,Single,72679.0,0,1,3392,65,619,54,260,127,54,54,1,4,7,5,1,0,0
1943,Master,Married,65073.0,0,0,3421,65,629,17,177,69,0,8,1,5,3,5,2,0,1
1965,Graduation,Married,44300.0,1,1,3479,65,30,0,9,0,0,3,2,1,0,3,6,0,0
1953,Master,Together,56129.0,0,1,3482,65,320,48,133,39,72,48,4,6,2,10,4,0,0
1953,Master,Together,56129.0,0,1,3482,65,320,48,133,39,72,48,4,6,2,10,4,0,0
1971,Graduation,Together,38590.0,1,0,3518,65,3,1,8,4,3,3,1,1,0,2,8,0,0
1958,2n Cycle,Together,53083.0,1,1,3518,65,215,7,33,3,0,13,6,5,1,5,7,0,0
1976,2n Cycle,Single,79689.0,0,0,3314,65,311,26,640,180,37,121,1,4,9,13,2,0,0
1966,Graduation,Single,34704.0,0,1,3536,65,29,0,5,0,1,5,1,1,0,3,5,0,0
1962,Graduation,Married,65316.0,1,1,3539,65,112,6,92,3,9,38,2,3,2,5,4,0,0
1978,PhD,Married,41014.0,1,0,3541,65,7,2,6,2,0,3,1,1,0,2,7,0,0
1960,Graduation,Together,19740.0,0,1,3570,65,7,11,3,10,4,20,2,1,1,3,5,0,0
1979,Basic,Together,23724.0,1,0,3440,65,5,23,15,0,18,14,2,2,0,3,8,0,0
1969,PhD,Married,55212.0,0,1,3691,65,1103,0,45,0,0,34,3,4,2,11,8,0,0
1969,PhD,Married,55212.0,0,1,3691,65,1103,0,45,0,0,34,3,4,2,11,8,0,0
1955,Graduation,Widow,79800.0,0,0,3752,65,1060,21,530,32,0,224,1,5,11,5,3,1,0
1967,Graduation,Divorced,70647.0,0,1,3754,65,561,85,171,25,123,114,2,4,7,13,2,0,0
1974,PhD,Married,38410.0,0,0,3761,65,153,64,123,116,64,14,2,5,2,9,6,1,0
1980,Graduation,Single,28071.0,0,0,3777,65,39,33,130,41,26,44,2,5,1,5,8,0,0
1969,Graduation,Single,54803.0,0,1,3785,65,404,0,92,28,27,142,2,6,2,9,4,0,0
1993,Graduation,Single,74293.0,0,0,3193,66,375,152,335,93,91,81,1,5,4,6,2,0,0
1993,Graduation,Single,74293.0,0,0,3193,66,375,152,335,93,91,81,1,5,4,6,2,0,0
1984,2n Cycle,Married,35684.0,1,0,3176,66,10,4,7,0,6,3,1,1,0,3,6,0,0
1986,PhD,Together,34320.0,1,0,3241,66,4,1,9,3,0,0,1,1,0,2,8,0,0
1981,Graduation,Single,41967.0,1,1,3326,66,23,4,10,0,2,15,1,1,0,3,4,0,0
1976,Master,Married,49681.0,0,2,3552,66,411,0,26,0,0,21,6,7,1,7,7,0,0
1976,Master,Married,49681.0,0,2,3552,66,411,0,26,0,0,21,6,7,1,7,7,0,0
1970,Graduation,Together,53187.0,1,0,3354,66,211,2,30,7,7,10,2,4,1,6,5,0,0
1951,Graduation,Together,86610.0,0,0,3524,66,446,107,768,33,196,53,1,5,6,6,2,0,0
1985,Graduation,Married,70951.0,0,0,3558,66,239,10,554,254,87,54,1,3,4,9,1,0,0
1970,Graduation,Single,24206.0,1,0,3438,66,7,2,8,3,2,3,1,1,0,3,6,0,0
1985,Graduation,Married,55357.0,2,0,3603,66,374,64,116,84,25,64,3,6,2,11,5,0,0
1959,Graduation,Married,58113.0,0,1,3628,66,221,104,169,102,78,84,3,9,2,8,7,0,1
1984,PhD,Married,70643.0,0,0,3730,66,1218,107,304,23,143,33,1,5,8,4,6,1,0
1985,PhD,Married,64355.0,1,0,3782,66,1047,0,140,67,38,153,2,4,3,12,8,0,0
1959,Master,Together,82576.0,0,0,4011,66,1206,55,445,168,18,18,1,2,4,12,1,0,0
1972,PhD,Single,41644.0,1,1,3040,67,20,3,4,2,0,2,2,1,0,3,3,0,0
1984,Graduation,Married,72570.0,0,0,3173,67,274,83,216,151,141,224,1,4,6,12,1,0,0
1965,Graduation,Divorced,30630.0,1,1,3261,67,27,1,12,2,0,10,2,2,0,3,7,0,0
1981,Master,Single,22944.0,1,0,3296,67,19,3,19,4,5,26,3,3,0,3,7,0,0
1971,PhD,Divorced,86979.0,0,0,3461,67,584,100,835,65,83,35,1,5,5,5,2,1,0
1970,PhD,Together,82072.0,0,0,3615,67,889,55,685,168,92,129,1,3,2,13,1,0,0
1973,Master,Divorced,52034.0,1,1,3516,67,146,0,93,7,13,73,5,4,2,5,7,0,0
1993,Graduation,Single,72354.0,0,0,3546,67,315,26,473,220,12,182,1,2,10,6,1,0,0
1983,Graduation,Together,28427.0,1,0,3573,67,18,3,19,3,3,6,2,2,0,3,8,0,0
1983,Graduation,Together,28427.0,1,0,3573,67,18,3,19,3,3,6,2,2,0,3,8,0,0
1969,Master,Single,39858.0,1,0,3629,67,15,20,25,2,7,26,1,2,0,4,6,1,0
1951,Master,Married,67381.0,0,1,3638,67,815,8,53,11,0,70,4,2,2,9,7,0,0
1965,Basic,Single,23529.0,0,1,3471,67,9,7,13,3,2,20,1,1,1,2,6,0,0
1967,Graduation,Married,51479.0,1,1,3656,67,247,8,160,6,8,65,7,6,3,6,7,0,0
1975,Graduation,Married,76068.0,0,1,3685,67,1115,12,128,33,12,76,1,2,3,4,6,0,0
1954,Graduation,Single,22507.0,0,0,3690,67,68,0,226,51,157,68,3,10,2,4,9,0,0
1984,Graduation,Single,52413.0,1,0,3948,67,185,8,133,56,56,12,2,7,1,7,7,0,0
1957,Graduation,Together,50116.0,1,1,3117,68,54,0,10,0,0,2,2,1,0,4,5,0,0
1962,Graduation,Single,76624.0,0,1,3144,68,411,106,147,54,115,66,1,5,10,7,1,0,0
1953,Graduation,Together,34587.0,1,1,3152,68,7,2,9,2,0,2,2,1,0,3,4,0,0
1946,PhD,Single,62159.0,0,0,3170,68,182,17,259,77,70,29,1,6,2,10,4,0,0
1965,Graduation,Single,66294.0,0,0,3212,68,251,108,334,65,92,117,1,4,3,5,2,0,0
1950,PhD,Together,5648.0,1,1,3216,68,28,0,6,1,1,13,1,1,0,0,20,0,0
1984,Graduation,Together,37235.0,1,0,3286,68,20,2,9,4,6,20,1,1,1,2,4,0,0
1964,Graduation,Widow,85620.0,0,0,3106,68,416,46,925,60,107,46,1,3,6,4,1,1,0
1984,Graduation,Together,23976.0,1,0,3292,68,14,1,21,2,3,25,3,3,1,3,7,0,0
1987,Master,Single,41020.0,0,0,3352,68,112,1,54,7,7,36,1,3,2,4,3,0,0
1984,Graduation,Single,36108.0,1,0,3365,68,141,8,129,3,11,47,3,7,1,4,9,0,0
1951,Master,Divorced,57530.0,0,1,3309,68,50,1,27,6,7,1,1,1,1,4,1,0,0
1964,2n Cycle,Married,62905.0,0,1,3371,68,166,75,96,119,107,59,3,7,2,8,4,0,0
1945,PhD,Married,65846.0,0,0,3516,68,562,81,276,80,40,81,1,6,3,6,4,0,0
1977,Graduation,Married,34380.0,1,0,3617,68,72,7,58,13,1,24,4,4,1,3,8,0,0
1964,Graduation,Divorced,41638.0,0,1,3609,68,315,0,31,4,0,91,4,5,5,3,8,0,0
1992,Graduation,Together,63207.0,0,0,3633,68,438,169,565,91,169,70,1,2,3,6,7,0,0
1950,Graduation,Together,28320.0,0,1,3639,68,19,1,14,3,2,4,1,1,0,3,8,0,0
1957,Graduation,Married,43140.0,0,1,3532,68,134,8,76,6,0,11,1,4,1,5,6,0,0
1971,Graduation,Married,52531.0,0,0,3654,68,283,112,151,51,72,125,2,7,2,10,6,0,0
1977,Graduation,Divorced,40246.0,1,0,3665,68,2,1,6,2,1,1,1,1,0,2,6,0,0
1984,Graduation,Together,35196.0,1,0,3701,68,75,12,141,43,39,187,6,6,1,5,8,1,0
1984,Graduation,Together,35196.0,1,0,3701,68,75,12,141,43,39,187,6,6,1,5,8,0,0
1985,Graduation,Single,70596.0,0,0,3888,68,347,44,534,17,0,26,1,3,5,12,2,0,0
1985,Graduation,Single,70596.0,0,0,3888,68,347,44,534,17,0,26,1,3,5,12,2,0,0
1962,PhD,Single,52597.0,0,1,3102,69,492,0,37,7,0,42,3,6,3,8,5,0,0
1972,Master,Single,42394.0,1,0,3206,69,15,2,10,0,1,4,1,1,0,3,7,0,0
1969,Graduation,Single,81657.0,0,0,3266,69,364,40,425,158,60,50,1,3,4,8,1,0,0
1960,PhD,Married,49154.0,1,1,3583,69,206,10,67,30,27,71,6,4,1,8,6,0,0
1952,Graduation,Together,34074.0,1,1,3459,69,135,1,41,10,1,67,5,3,3,3,6,0,0
1955,Master,Divorced,70638.0,0,0,3647,69,1016,12,215,16,12,63,1,4,5,10,3,0,0
1978,Graduation,Married,38136.0,1,0,3541,69,8,15,27,0,20,33,2,3,1,2,8,0,0
1973,Graduation,Married,67432.0,0,1,3565,69,432,79,341,177,136,170,2,8,5,4,4,0,0
1951,Graduation,Together,40689.0,0,1,3576,69,270,3,27,39,6,99,7,7,1,5,8,0,0
1951,Graduation,Together,40689.0,0,1,3576,69,270,3,27,39,6,99,7,7,1,5,8,0,0
1983,Graduation,Single,101970.0,0,0,3316,69,722,27,102,44,72,168,0,6,8,13,2,1,0
1972,PhD,Married,44325.0,0,1,3469,69,516,0,21,0,0,5,4,8,2,7,8,0,0
1948,PhD,Married,61467.0,0,2,3763,69,410,16,114,0,5,49,3,5,2,10,5,0,0
1975,Graduation,Married,48178.0,1,1,3717,69,159,4,45,6,2,38,6,5,1,4,8,0,0
1980,Basic,Married,16005.0,1,0,3792,69,1,3,2,20,30,47,3,2,1,2,8,0,0
1973,Graduation,Married,79593.0,0,0,2949,70,350,60,568,110,133,145,1,5,6,7,2,0,0
1973,Graduation,Married,79593.0,0,0,2949,70,350,60,568,110,133,145,1,5,6,7,2,0,0
1959,Graduation,Married,61180.0,0,1,3175,70,403,24,29,6,24,218,2,5,5,6,3,0,0
1989,Graduation,Single,64449.0,1,0,3239,70,218,63,282,137,35,70,4,5,3,12,4,0,0
1963,Graduation,Married,77437.0,0,0,3323,70,560,21,442,29,44,29,1,4,5,13,1,0,0
1976,Graduation,Married,17649.0,1,0,3308,70,15,1,23,0,5,1,3,3,0,3,8,0,0
1954,Graduation,Together,53103.0,0,1,3310,70,729,17,133,11,0,195,5,10,6,7,7,0,0
1971,Graduation,Together,71819.0,0,1,3413,70,1224,28,140,0,14,168,3,3,3,5,6,0,0
1971,Master,Divorced,74290.0,0,1,3311,70,1121,0,72,0,12,12,4,10,8,10,6,0,0
1951,Graduation,Single,72282.0,0,0,3453,70,503,27,419,90,139,153,1,5,7,9,7,1,0
1951,Master,Together,47352.0,0,1,3345,70,172,12,112,8,0,15,4,6,1,5,7,0,0
1951,Master,Together,47352.0,0,1,3345,70,172,12,112,8,0,15,4,6,1,5,7,0,0
1961,Graduation,Single,46524.0,0,1,3529,70,31,19,35,26,14,52,2,1,1,5,3,0,0
1976,Graduation,Together,50200.0,1,1,3590,70,266,6,51,8,6,64,6,7,1,5,8,0,0
1990,Graduation,Married,18222.0,0,0,3653,70,12,4,19,12,6,14,1,2,0,3,8,0,0
1952,PhD,Married,77610.0,0,1,3716,70,1245,33,332,21,33,16,2,4,7,4,7,0,0
1970,PhD,Married,38097.0,1,1,3730,70,77,2,35,0,1,69,4,3,2,2,7,1,0
1968,PhD,Married,44377.0,1,1,3888,70,224,0,30,0,0,10,8,5,1,5,8,0,0
1981,Graduation,Single,58684.0,0,0,3121,71,479,35,179,28,7,85,1,5,3,12,2,0,0
1965,Graduation,Married,66480.0,1,1,3137,71,199,9,57,20,21,6,7,4,1,7,4,0,0
1952,Graduation,Divorced,49638.0,0,1,3179,71,18,10,3,3,5,0,1,1,0,3,2,0,0
1950,PhD,Together,50616.0,0,1,3185,71,30,2,25,0,1,9,1,1,1,4,2,0,0
1967,PhD,Divorced,26642.0,1,0,3285,71,13,2,15,2,2,8,2,2,0,3,6,0,0
1986,Graduation,Together,33235.0,1,0,3166,71,45,0,16,2,1,6,1,3,0,3,7,0,0
1969,Graduation,Together,23228.0,1,0,3262,71,13,2,18,6,1,0,2,2,0,3,8,0,0
1959,PhD,Married,36732.0,1,1,3290,71,21,5,3,10,1,7,3,1,1,4,2,0,0
1946,Graduation,Together,82657.0,0,0,3383,71,966,168,672,246,105,126,1,7,5,10,4,0,0
1964,PhD,Divorced,64140.0,0,2,3387,71,1459,0,61,0,15,215,5,2,5,6,5,1,0
1974,Graduation,Together,44392.0,1,1,3524,71,87,5,71,7,12,29,5,4,1,4,7,0,0
1990,Basic,Single,16185.0,1,0,3525,71,5,11,16,21,8,45,2,2,2,2,8,0,0
1978,2n Cycle,Together,38702.0,1,0,3645,71,13,11,24,13,8,40,2,3,0,4,6,0,0
1963,PhD,Married,54072.0,1,1,3445,71,35,0,4,0,0,0,1,2,0,2,8,0,0
1987,Master,Divorced,61787.0,0,0,3495,71,621,73,414,78,48,85,1,8,4,6,5,0,0
1992,Graduation,Married,34935.0,0,0,3481,71,34,4,66,3,10,20,1,2,1,4,7,0,0
1992,Graduation,Married,34935.0,0,0,3481,71,34,4,66,3,10,20,1,2,1,4,7,0,0
1950,PhD,Together,59292.0,0,1,3489,71,378,14,68,19,14,14,2,3,5,8,3,0,0
1950,PhD,Together,59292.0,0,1,3489,71,378,14,68,19,14,14,2,3,5,8,3,0,0
1955,Graduation,Single,57959.0,0,1,3617,71,430,16,322,43,24,33,5,4,7,11,3,0,0
1983,PhD,Married,92491.0,0,0,3648,71,979,44,935,29,25,22,1,7,5,12,3,1,0
1984,Master,Married,42207.0,1,0,3649,71,116,11,72,3,17,46,4,4,1,5,6,1,0
1956,Graduation,Widow,46984.0,1,1,3568,71,19,1,10,2,1,8,1,1,0,3,5,0,0
1987,Graduation,Single,23442.0,1,0,3660,71,2,0,6,8,6,5,1,1,0,3,7,0,0
1963,PhD,Single,46757.0,0,1,3698,71,777,30,163,0,51,122,6,4,4,7,9,0,0
1980,2n Cycle,Together,14515.0,1,0,3764,71,6,4,9,6,36,35,4,2,2,3,7,1,0
1986,2n Cycle,Single,80910.0,0,0,3714,71,160,80,369,67,39,41,1,3,3,8,1,0,0
1979,Graduation,Together,30545.0,1,0,3728,71,4,12,15,19,7,12,2,2,0,3,7,0,0
1970,Master,Single,44802.0,0,0,3785,71,853,10,143,13,10,20,2,9,4,12,8,0,0
1976,Graduation,Single,79941.0,0,0,3109,72,123,164,266,227,30,174,1,2,4,9,1,0,0
1969,Master,Married,79734.0,0,0,3109,72,572,8,232,23,62,17,1,4,3,6,1,0,0
1977,Master,Married,50353.0,0,0,3070,72,141,15,153,67,31,35,1,4,4,6,3,0,0
1956,PhD,Together,77376.0,1,1,3010,72,492,19,110,16,12,12,4,6,3,10,4,0,0
1972,PhD,Married,78075.0,0,0,3164,72,572,8,259,34,35,80,1,3,5,5,1,0,0
1976,PhD,Single,42473.0,1,1,3240,72,93,1,21,0,4,25,3,2,1,4,5,0,0
1988,Graduation,Single,25008.0,1,0,3255,72,2,8,8,6,1,9,2,1,0,3,8,0,0
1948,PhD,Married,56223.0,0,1,3299,72,77,28,31,16,0,4,2,2,1,5,4,0,0
1980,Graduation,Married,47850.0,1,0,3582,72,42,7,43,20,12,10,1,3,0,4,6,0,0
1986,PhD,Together,91820.0,0,0,3326,72,410,73,747,76,161,30,0,5,5,12,1,0,0
1965,PhD,Single,40637.0,1,1,3455,72,22,0,13,0,0,3,2,1,0,3,7,0,0
1959,Graduation,Divorced,23295.0,0,0,3459,72,0,0,1,2,12,5,1,1,0,2,8,0,0
1952,Graduation,Single,84574.0,0,0,3557,72,387,20,713,38,54,163,1,9,11,11,5,0,0
1969,Graduation,Together,54165.0,0,0,3505,72,127,4,73,15,6,11,1,2,1,7,2,0,0
1981,Graduation,Divorced,28510.0,1,1,3550,72,44,5,19,0,4,19,3,2,0,4,5,0,0
1956,Graduation,Married,67131.0,0,1,3568,72,465,71,250,93,35,62,3,9,2,12,6,0,0
1969,PhD,Married,56242.0,0,1,3591,72,689,8,167,11,8,88,5,8,4,11,6,0,0
1983,PhD,Married,86580.0,0,0,3595,72,532,21,127,26,20,20,0,4,2,5,1,0,0
1955,Graduation,Together,76005.0,0,0,3600,72,983,20,389,240,50,40,1,3,5,13,6,0,0
1962,PhD,Married,54693.0,0,1,3605,72,686,17,142,23,26,35,8,6,4,13,6,0,0
1955,Master,Married,52750.0,0,1,3561,72,393,0,239,90,69,69,6,5,7,9,4,0,0
1968,Graduation,Divorced,36997.0,1,1,3651,72,43,4,12,8,0,27,5,2,1,4,5,0,0
1965,PhD,Together,34230.0,1,1,3658,72,15,0,4,0,0,2,1,1,0,2,7,0,0
1960,Graduation,Widow,47916.0,0,1,3692,72,505,0,26,0,0,75,5,7,4,6,6,0,0
1979,2n Cycle,Together,60839.0,1,1,3778,72,600,21,128,223,150,128,13,2,2,12,8,0,0
1972,PhD,Married,79930.0,0,0,3798,72,792,86,740,67,51,17,1,3,5,8,2,0,0
1970,PhD,Married,55158.0,1,1,3807,72,293,0,87,4,11,23,4,7,2,5,7,1,0
1958,2n Cycle,Single,85485.0,0,0,3116,73,630,26,611,44,18,54,1,6,6,6,2,0,0
1943,PhD,Married,75865.0,0,0,3198,73,483,0,591,156,0,12,1,3,5,10,1,0,0
1965,Graduation,Married,44375.0,0,1,3206,73,213,5,28,7,7,41,1,4,1,6,5,0,0
1971,PhD,Single,60504.0,0,1,3105,73,458,0,24,6,4,34,2,6,2,8,6,0,0
1959,Graduation,Married,65492.0,0,0,3262,73,247,161,295,210,85,47,2,4,7,13,2,0,0
1980,2n Cycle,Single,67506.0,0,1,3256,73,90,38,67,33,36,67,1,4,1,6,3,0,0
